date, pm25, pm10
2025/1/1, 172, 77
2025/1/2, 176, 74
2025/1/3, 177, 73
2025/1/4, 177, 86
2025/1/5, 187, 77
2025/1/6, 189, 64
2025/1/7, 158, 65
2025/1/8, 163, 64
2025/1/9, 168, 76
2025/1/10, 163, 81
2025/1/11, 157, 80
2025/1/12, 168, 81
2025/1/13, 167, 83
2025/1/14, 174, 75
2025/1/15, 161, 77
2025/1/16, 169, 83
2025/1/17, 168, 82
2025/1/18, 179, 89
2025/1/19, 175, 111
2025/1/20, 183, 91
2025/1/21, 172, 96
2025/1/22, 198, 94
2025/1/23, 186, 84
2025/1/24, 170, 72
2025/1/25, 154, 70
2025/1/26, 170, 80
2025/1/27, 176, 
2025/1/28, 167, 
2025/1/29, 157, 
2025/1/30, 162, 
2025/1/31, 183, 
2025/2/1, 180, 
2025/2/2, 174, 
2025/2/3, 192, 
2025/2/4, 170, 
2025/2/5, 161, 75
2025/2/6, 173, 77
2025/2/7, 169, 76
2025/2/8, 163, 83
2025/2/9, 175, 107
2025/2/10, 175, 91
2025/2/11, 165, 90
2025/2/12, 170, 87
2025/2/13, 168, 95
2025/2/14, 184, 90
2025/2/15, 184, 93
2025/2/16, 178, 88
2025/2/17, 166, 81
2025/2/18, 179, 
2025/2/19, 169, 
2025/2/20, 188, 
2025/2/21, 177, 
2025/2/22, 166, 
2025/2/23, 151, 
2025/2/24, 163, 
2025/2/25, 164, 
2025/2/26, 176, 
2025/2/27, 172, 
2025/2/28, 185, 
2025/3/1, 131, 
2025/3/2, 154, 
2025/3/3, 147, 
2025/3/4, 152, 
2024/10/1, 94, 
2024/10/2, 98, 
2024/10/3, 93, 
2024/10/4, 109, 
2024/10/5, 106, 
2024/10/6, 90, 
2024/10/7, 106, 
2024/10/8, 93, 
2024/10/9, 107, 
2024/10/10, 130, 
2024/10/11, 116, 
2024/10/12, 114, 
2024/10/13, 105, 
2024/10/14, 104, 
2024/10/15, 120, 
2024/10/16, 133, 
2024/10/17, 152, 
2024/10/18, 166, 
2024/10/19, 134, 
2024/10/20, 150, 
2024/10/21, 137, 
2024/10/22, 126, 
2024/10/23, 119, 
2024/10/24, 119, 
2024/10/25, 119, 
2024/10/26, 99, 
2024/10/27, 123, 
2024/11/5, 142, 
2024/11/6, 120, 
2024/11/7, 118, 
2024/11/8, 108, 
2024/11/9, 138, 
2024/11/10, 143, 
2024/11/11, 132, 
2024/11/12, 143, 
2024/11/13, 153, 
2024/11/14, 160, 
2024/11/15, 164, 
2024/11/16, 163, 
2024/11/17, 154, 
2024/11/18, 137, 
2024/11/19, 129, 
2024/11/20, 130, 
2024/11/21, 140, 
2024/11/22, 147, 
2024/11/23, 132, 
2024/11/24, 136, 
2024/11/25, 137, 
2024/11/26, 162, 
2024/11/27, 165, 
2024/11/28, 152, 
2024/11/29, 147, 
2024/11/30, 144, 
2024/12/1, 159, 
2024/12/2, 162, 
2024/12/3, 149, 
2024/12/4, 154, 
2024/12/5, 160, 
2024/12/6, 171, 
2024/12/7, 177, 
2024/12/8, 177, 
2024/12/9, 183, 
2024/12/10, 161, 
2024/12/11, 172, 
2024/12/12, 168, 
2024/12/13, 164, 
2024/12/14, 163, 
2024/12/15, 181, 
2024/12/16, 180, 
2024/12/17, 178, 86
2024/12/18, 170, 72
2024/12/19, 158, 82
2024/12/20, 166, 75
2024/12/21, 159, 75
2024/12/22, 172, 81
2024/12/23, 167, 85
2024/12/24, 169, 83
2024/12/25, 183, 78
2024/12/26, 176, 84
2024/12/27, 181, 99
2024/12/28, 219, 91
2024/12/29, 191, 
2024/7/5, 77, 
2024/7/6, 69, 
2024/7/8, 134, 
2024/7/9, 102, 
2024/7/10, 95, 
2024/7/11, 106, 
2024/7/12, 79, 
2024/7/13, 98, 
2024/7/14, 93, 
2024/7/15, 100, 
2024/7/16, 75, 
2024/7/17, 94, 
2024/7/18, 82, 
2024/7/19, 64, 
2024/7/20, 78, 
2024/7/21, 81, 
2024/7/22, 89, 
2024/7/23, 77, 
2024/7/24, 72, 
2024/7/25, 89, 
2024/7/26, 89, 
2024/7/27, 79, 
2024/7/28, 78, 
2024/7/29, 94, 
2024/7/30, 68, 
2024/8/4, 42, 
2024/8/5, 76, 
2024/8/6, 68, 
2024/8/7, 68, 
2024/8/8, 72, 
2024/8/9, 87, 
2024/8/10, 72, 
2024/8/11, 72, 
2024/8/12, 87, 
2024/8/13, 77, 
2024/8/14, 79, 
2024/8/15, 61, 
2024/8/16, 71, 
2024/8/17, 77, 
2024/8/18, 60, 
2024/8/19, 77, 
2024/8/20, 78, 
2024/8/21, 102, 
2024/8/22, 77, 
2024/8/23, 91, 
2024/8/24, 97, 
2024/8/25, 87, 
2024/8/26, 91, 
2024/8/27, 100, 
2024/8/28, 98, 
2024/8/29, 98, 
2024/8/30, 94, 
2024/8/31, 85, 
2024/9/1, 90, 
2024/9/2, 100, 
2024/9/3, 61, 
2024/9/4, 72, 
2024/9/5, 80, 
2024/9/6, 77, 
2024/9/7, 79, 
2024/9/8, 86, 
2024/9/9, 90, 
2024/9/10, 105, 
2024/9/11, 77, 
2024/9/12, 83, 
2024/9/13, 97, 
2024/9/14, 95, 
2024/9/15, 89, 
2024/9/16, 95, 
2024/9/17, 82, 
2024/9/18, 97, 
2024/9/19, 87, 
2024/9/20, 108, 
2024/9/21, 96, 
2024/9/22, 114, 
2024/9/23, 122, 
2024/9/24, 101, 
2024/9/25, 99, 
2024/9/26, 97, 
2024/9/27, 92, 
2024/9/28, 94, 
2024/9/29, 127, 
2024/9/30, 84, 
2024/4/1, 137, 93
2024/4/2, 167, 101
2024/4/3, 174, 101
2024/4/4, 175, 106
2024/4/5, 171, 101
2024/4/6, 173, 102
2024/4/7, 188, 112
2024/4/8, 173, 124
2024/4/9, 208, 122
2024/4/10, 207, 106
2024/4/11, 190, 89
2024/4/12, 175, 94
2024/4/13, 179, 89
2024/4/14, 181, 104
2024/4/15, 180, 102
2024/4/16, 185, 95
2024/4/17, 165, 99
2024/4/18, 175, 106
2024/4/19, 179, 120
2024/4/20, 167, 112
2024/4/21, 175, 111
2024/4/22, 178, 83
2024/4/23, 151, 92
2024/4/24, 171, 103
2024/4/25, 179, 120
2024/4/26, 203, 112
2024/4/27, 190, 98
2024/4/28, 165, 119
2024/4/29, 177, 113
2024/4/30, 176, 
2024/5/1, 163, 
2024/5/2, 163, 
2024/5/3, 205, 
2024/5/4, 198, 
2024/5/5, 182, 
2024/5/6, 169, 
2024/5/7, 121, 
2024/5/8, 131, 
2024/5/9, 132, 
2024/5/10, 128, 
2024/5/11, 139, 
2024/5/14, 128, 
2024/5/15, 138, 
2024/5/16, 113, 
2024/5/17, 154, 
2024/5/18, 168, 
2024/5/19, 149, 
2024/5/20, 155, 
2024/5/22, 129, 
2024/5/23, 112, 
2024/5/24, 133, 
2024/5/25, 145, 
2024/5/26, 119, 
2024/5/27, 115, 
2024/5/28, 115, 
2024/5/29, 141, 
2024/5/30, 146, 
2024/5/31, 121, 
2024/6/1, 129, 
2024/6/2, 142, 
2024/6/3, 132, 
2024/6/4, 129, 
2024/6/5, 121, 
2024/6/6, 106, 
2024/6/7, 98, 
2024/6/8, 119, 
2024/6/10, 155, 
2024/6/11, 149, 
2024/6/12, 152, 
2024/6/13, 152, 
2024/6/15, 149, 
2024/6/16, 133, 
2024/6/17, 135, 
2024/6/18, 135, 
2024/6/19, 127, 
2024/6/20, 99, 
2024/6/21, 92, 
2024/6/22, 105, 
2024/6/23, 99, 
2024/6/24, 87, 
2024/6/25, 116, 
2024/6/26, 108, 
2024/1/5, 160, 81
2024/1/30, 175, 109
2024/1/31, 178, 112
2024/2/1, 188, 102
2024/2/2, 147, 84
2024/2/3, 151, 91
2024/2/4, 180, 99
2024/2/5, 189, 103
2024/2/6, 161, 88
2024/2/7, 142, 88
2024/2/8, 153, 87
2024/2/9, 168, 97
2024/2/10, 185, 128
2024/2/11, 169, 107
2024/2/12, 157, 101
2024/2/13, 153, 97
2024/2/14, 177, 139
2024/2/15, 169, 99
2024/2/16, 164, 100
2024/2/17, 177, 94
2024/2/18, 163, 100
2024/2/19, 186, 108
2024/2/20, 188, 111
2024/2/21, 182, 98
2024/2/23, 139, 73
2024/2/24, 149, 76
2024/2/25, 148, 82
2024/2/26, 151, 93
2024/2/27, 155, 107
2024/2/28, 152, 95
2024/2/29, 156, 86
2024/3/1, 165, 93
2024/3/2, 167, 87
2024/3/3, 141, 57
2024/3/4, 109, 51
2024/3/5, 118, 62
2024/3/6, 128, 75
2024/3/7, 133, 84
2024/3/8, 140, 
2024/3/9, 171, 
2024/3/10, 165, 97
2024/3/11, 174, 97
2024/3/12, 165, 91
2024/3/13, 147, 86
2024/3/14, 152, 92
2024/3/15, 140, 89
2024/3/16, 147, 94
2024/3/17, 150, 100
2024/3/18, 174, 115
2024/3/19, 170, 111
2024/3/20, 185, 94
2024/3/21, 178, 83
2024/3/22, 151, 67
2024/3/23, 126, 54
2024/3/24, 166, 72
2024/3/25, 150, 64
2024/3/26, 151, 66
2024/3/27, 169, 69
2024/3/28, 151, 56
2024/3/31, 121, 55
2023/10/1, 101, 13
2023/10/2, 70, 12
2023/10/3, 73, 7
2023/10/4, 57, 7
2023/10/5, 48, 8
2023/10/6, 58, 9
2023/10/7, 61, 19
2023/10/8, 87, 30
2023/10/9, 129, 35
2023/10/10, 154, 28
2023/10/11, 137, 
2023/10/12, 132, 
2023/10/13, 131, 
2023/10/14, 125, 
2023/10/15, 120, 
2023/10/16, 135, 40
2023/10/17, 95, 34
2023/10/18, 107, 34
2023/10/19, 106, 35
2023/10/20, 100, 34
2023/10/21, 102, 34
2023/10/22, 107, 31
2023/10/23, 98, 25
2023/10/24, 86, 17
2023/10/25, 82, 15
2023/10/26, 79, 12
2023/10/27, 76, 11
2023/10/28, 82, 11
2023/10/29, 105, 9
2023/10/30, 122, 5
2023/10/31, 109, 1
2023/11/1, 128, 
2023/12/19, 175, 113
2023/12/20, 162, 116
2023/12/21, 168, 100
2023/12/22, 159, 135
2023/12/28, 137, 86
2023/12/29, 149, 80
2023/12/30, 153, 109
2023/7/1, 55, 17
2023/7/2, 59, 13
2023/7/3, 50, 15
2023/7/4, 58, 17
2023/7/5, 63, 20
2023/7/6, 71, 15
2023/7/7, 51, 14
2023/7/8, 41, 16
2023/7/9, 54, 18
2023/7/10, 63, 21
2023/7/11, 70, 23
2023/7/12, 76, 14
2023/7/13, 66, 19
2023/7/14, 75, 14
2023/7/15, 59, 16
2023/7/16, 65, 11
2023/7/17, 47, 13
2023/7/18, 44, 13
2023/7/19, 54, 22
2023/7/20, 70, 17
2023/7/21, 63, 12
2023/7/22, 52, 12
2023/7/23, 57, 15
2023/7/24, 59, 12
2023/7/25, 52, 14
2023/7/26, 55, 14
2023/7/27, 60, 14
2023/7/28, 55, 11
2023/7/29, 60, 15
2023/7/30, 61, 13
2023/7/31, 58, 10
2023/8/1, 46, 12
2023/8/2, 48, 13
2023/8/3, 45, 11
2023/8/4, 46, 12
2023/8/5, 51, 14
2023/8/6, 63, 12
2023/8/7, 58, 
2023/8/8, 57, 
2023/8/9, 70, 
2023/8/10, 48, 
2023/8/11, 64, 
2023/8/12, 54, 
2023/8/13, 59, 
2023/8/14, 75, 
2023/8/15, 68, 
2023/8/16, 67, 
2023/8/17, 63, 
2023/8/18, 59, 
2023/8/19, 54, 
2023/8/20, 45, 
2023/8/21, 59, 8
2023/8/22, 49, 8
2023/8/23, 51, 8
2023/8/24, 56, 4
2023/8/25, 46, 6
2023/8/26, 48, 10
2023/8/27, 53, 13
2023/8/28, 75, 12
2023/8/29, 73, 16
2023/8/30, 81, 13
2023/8/31, 73, 11
2023/9/1, 78, 12
2023/9/2, 83, 10
2023/9/3, 73, 7
2023/9/4, 48, 13
2023/9/5, 78, 12
2023/9/6, 74, 7
2023/9/7, 57, 15
2023/9/8, 49, 11
2023/9/9, 48, 13
2023/9/10, 50, 15
2023/9/11, 54, 19
2023/9/12, 71, 15
2023/9/13, 54, 13
2023/9/14, 65, 16
2023/9/15, 73, 14
2023/9/16, 68, 14
2023/9/18, 72, 
2023/9/19, 81, 
2023/9/20, 71, 
2023/9/21, 61, 11
2023/9/22, 61, 12
2023/9/23, 67, 8
2023/9/24, 50, 12
2023/9/25, 62, 15
2023/9/26, 71, 14
2023/9/27, 71, 17
2023/9/28, 82, 20
2023/9/29, 99, 22
2023/9/30, 109, 22
2023/4/1, 92, 
2023/4/2, 86, 
2023/4/3, 79, 
2023/4/4, 104, 
2023/4/5, 104, 
2023/4/6, 130, 
2023/4/7, 155, 
2023/4/8, 168, 
2023/4/9, 161, 
2023/4/10, 154, 
2023/4/11, 184, 125
2023/4/12, 192, 93
2023/4/13, 184, 82
2023/4/14, 168, 97
2023/4/15, 190, 90
2023/4/16, 186, 90
2023/4/17, 175, 96
2023/4/18, 183, 93
2023/4/19, 179, 80
2023/4/20, 168, 71
2023/4/21, 149, 70
2023/4/22, 131, 79
2023/4/23, 148, 58
2023/4/24, 120, 61
2023/4/25, 124, 63
2023/4/26, 133, 80
2023/4/27, 161, 87
2023/4/28, 168, 
2023/6/18, 87, 21
2023/6/19, 64, 26
2023/6/20, 73, 27
2023/6/21, 81, 24
2023/6/22, 73, 19
2023/6/23, 68, 13
2023/6/24, 49, 18
2023/6/25, 56, 21
2023/6/26, 63, 14
2023/6/27, 49, 14
2023/6/28, 46, 13
2023/6/29, 51, 11
2023/6/30, 50, 15
2023/1/2, 158, 50
2023/1/3, 157, 43
2023/1/4, 148, 43
2023/1/5, 142, 63
2023/1/6, 162, 63
2023/1/7, 161, 53
2023/1/8, 158, 51
2023/1/9, 143, 63
2023/1/10, 147, 59
2023/1/11, 145, 56
2023/1/12, 141, 50
2023/1/13, 139, 49
2023/1/14, 131, 49
2023/1/15, 145, 57
2023/1/16, 152, 56
2023/1/17, 158, 56
2023/1/18, 157, 54
2023/1/19, 158, 62
2023/1/20, 177, 56
2023/1/21, 153, 58
2023/1/22, 136, 53
2023/1/23, 141, 41
2023/1/24, 150, 48
2023/1/25, 161, 49
2023/1/26, 148, 52
2023/1/27, 142, 43
2023/1/28, 132, 45
2023/1/29, 145, 61
2023/1/30, 184, 90
2023/1/31, 163, 63
2023/2/1, 144, 61
2023/2/2, 142, 60
2023/2/3, 143, 62
2023/2/4, 153, 61
2023/2/5, 144, 63
2023/2/6, 153, 60
2023/2/7, 141, 62
2023/2/8, 147, 
2023/2/9, 148, 
2023/2/10, 161, 
2023/2/11, 149, 58
2023/2/12, 131, 60
2023/2/13, 139, 58
2023/2/14, 145, 61
2023/2/15, 134, 52
2023/2/16, 143, 36
2023/2/17, 151, 
2023/2/18, 164, 
2023/2/19, 147, 
2023/2/20, 148, 
2023/2/21, 164, 
2023/2/22, 148, 
2023/2/23, 154, 
2023/2/24, 146, 
2023/2/25, 160, 
2023/2/26, 157, 76
2023/2/27, 150, 91
2023/2/28, 161, 96
2023/3/1, 170, 90
2023/3/2, 166, 88
2023/3/3, 165, 92
2023/3/4, 169, 87
2023/3/5, 158, 83
2023/3/6, 156, 76
2023/3/7, 144, 99
2023/3/8, 169, 73
2023/3/9, 140, 73
2023/3/10, 141, 79
2023/3/11, 146, 85
2023/3/12, 158, 88
2023/3/13, 178, 83
2023/3/14, 156, 
2023/3/15, 103, 
2023/3/16, 159, 
2023/3/17, 169, 
2023/3/18, 142, 
2023/3/19, 104, 
2023/3/20, 71, 
2023/3/21, 64, 
2023/3/22, 61, 
2023/3/23, 99, 
2023/3/24, 114, 
2023/3/25, 125, 
2023/3/26, 124, 
2023/3/27, 123, 
2023/3/28, 135, 
2023/3/29, 159, 
2023/3/30, 165, 
2023/3/31, 156, 
2022/10/1, 82, 
2022/10/2, 71, 
2022/10/3, 64, 
2022/10/4, 53, 
2022/10/5, 38, 
2022/10/6, 38, 
2022/10/7, 53, 
2022/10/8, 49, 
2022/10/9, 54, 
2022/10/10, 54, 
2022/10/11, 66, 
2022/10/12, 55, 
2022/10/13, 53, 
2022/10/14, 49, 
2022/10/15, 62, 
2022/10/16, 68, 
2022/10/17, 66, 
2022/10/18, 79, 45
2022/10/19, 85, 
2022/10/20, 95, 
2022/10/21, 103, 
2022/10/22, 93, 
2022/10/23, 87, 
2022/10/24, 93, 
2022/10/25, 74, 
2022/10/26, 76, 
2022/10/27, 104, 
2022/10/28, 113, 
2022/10/29, 112, 
2022/10/30, 95, 
2022/10/31, 96, 
2022/11/1, 89, 
2022/11/2, 84, 
2022/11/3, 82, 
2022/11/4, 120, 
2022/11/5, 116, 
2022/11/6, 109, 
2022/11/7, 99, 
2022/11/8, 113, 
2022/11/9, 108, 
2022/11/10, 113, 
2022/11/11, 113, 
2022/11/12, 117, 
2022/11/13, 117, 
2022/11/14, 138, 
2022/11/15, 140, 
2022/11/16, 138, 
2022/11/17, 124, 
2022/11/18, 141, 
2022/11/19, 134, 
2022/11/20, 117, 
2022/11/21, 116, 
2022/11/22, 119, 
2022/11/23, 132, 
2022/11/24, 115, 
2022/11/25, 133, 
2022/11/26, 125, 
2022/11/27, 118, 
2022/11/28, 115, 
2022/11/29, 127, 
2022/11/30, 132, 50
2022/12/1, 124, 43
2022/12/2, 117, 46
2022/12/3, 119, 47
2022/12/4, 129, 41
2022/12/5, 114, 40
2022/12/6, 117, 45
2022/12/7, 128, 45
2022/12/8, 120, 47
2022/12/9, 126, 48
2022/12/10, 130, 51
2022/12/11, 132, 54
2022/12/12, 141, 65
2022/12/13, 154, 58
2022/12/14, 145, 59
2022/12/15, 149, 58
2022/12/16, 151, 59
2022/12/17, 156, 60
2022/12/18, 150, 53
2022/12/19, 142, 48
2022/12/20, 134, 51
2022/12/21, 146, 52
2022/12/22, 149, 49
2022/12/23, 136, 56
2022/12/24, 150, 58
2022/12/25, 148, 51
2022/12/26, 137, 52
2022/12/27, 144, 51
2022/12/28, 139, 62
2022/12/29, 166, 61
2022/12/30, 192, 58
2022/12/31, 168, 
2023/1/1, 159, 46
2022/7/1, 77, 29
2022/7/2, 66, 36
2022/7/3, 73, 35
2022/7/4, 72, 30
2022/7/5, 68, 39
2022/7/6, 86, 28
2022/7/7, 67, 28
2022/7/8, 66, 22
2022/7/9, 58, 26
2022/7/10, 55, 31
2022/7/11, 72, 23
2022/7/12, 57, 28
2022/7/13, 64, 32
2022/7/14, 65, 38
2022/7/15, 64, 
2022/7/16, 62, 
2022/7/17, 61, 
2022/7/18, 56, 
2022/7/19, 55, 18
2022/7/20, 63, 25
2022/7/21, 70, 23
2022/7/22, 60, 16
2022/7/23, 47, 19
2022/7/24, 46, 18
2022/7/25, 49, 17
2022/7/26, 53, 21
2022/7/27, 57, 18
2022/7/28, 48, 24
2022/7/29, 65, 23
2022/7/30, 59, 17
2022/7/31, 56, 14
2022/8/1, 46, 20
2022/8/2, 58, 20
2022/8/3, 55, 29
2022/8/4, 70, 32
2022/8/5, 67, 23
2022/8/6, 63, 25
2022/8/7, 65, 20
2022/8/8, 60, 23
2022/8/9, 51, 21
2022/8/10, 49, 26
2022/8/11, 55, 28
2022/8/12, 52, 26
2022/8/13, 61, 23
2022/8/14, 54, 28
2022/8/15, 53, 30
2022/8/16, 57, 33
2022/8/17, 61, 30
2022/8/18, 61, 15
2022/8/19, 44, 17
2022/8/20, 50, 22
2022/8/21, 47, 32
2022/8/22, 59, 26
2022/8/23, 62, 20
2022/8/24, 51, 23
2022/8/25, 49, 24
2022/8/26, 58, 26
2022/8/27, 55, 18
2022/8/28, 53, 22
2022/8/29, 55, 20
2022/8/30, 51, 26
2022/8/31, 60, 34
2022/9/1, 74, 33
2022/9/2, 63, 33
2022/9/3, 71, 31
2022/9/4, 62, 38
2022/9/5, 75, 32
2022/9/6, 72, 27
2022/9/7, 67, 30
2022/9/8, 82, 
2022/9/9, 73, 
2022/9/10, 62, 36
2022/9/11, 74, 28
2022/9/12, 60, 23
2022/9/13, 53, 
2022/9/14, 49, 
2022/9/15, 53, 
2022/9/16, 58, 41
2022/9/17, 72, 27
2022/9/18, 66, 25
2022/9/19, 67, 39
2022/9/20, 71, 40
2022/9/21, 67, 31
2022/9/22, 59, 31
2022/9/23, 63, 30
2022/9/24, 62, 31
2022/9/25, 67, 
2022/9/26, 72, 
2022/9/27, 61, 
2022/9/28, 66, 
2022/9/29, 69, 
2022/9/30, 76, 
2022/4/1, 164, 
2022/4/2, 178, 
2022/4/3, 145, 
2022/4/4, 155, 
2022/4/5, 154, 
2022/4/6, 153, 
2022/4/7, 156, 
2022/4/8, 158, 
2022/4/9, 163, 
2022/4/10, 159, 
2022/4/11, 142, 
2022/4/12, 141, 
2022/4/13, 153, 
2022/4/14, 117, 
2022/4/15, 121, 
2022/4/16, 130, 
2022/4/17, 138, 
2022/4/18, 173, 
2022/4/19, 172, 
2022/4/20, 148, 63
2022/4/21, 133, 65
2022/4/22, 115, 78
2022/4/23, 129, 114
2022/4/24, 161, 128
2022/4/25, 172, 133
2022/4/26, 176, 95
2022/4/27, 157, 99
2022/4/28, 167, 78
2022/4/29, 155, 57
2022/4/30, 119, 60
2022/5/1, 112, 55
2022/5/2, 137, 54
2022/5/3, 99, 50
2022/5/4, 90, 36
2022/5/5, 64, 46
2022/5/6, 78, 50
2022/5/7, 91, 42
2022/5/8, 84, 54
2022/5/9, 94, 57
2022/5/10, 108, 41
2022/5/11, 88, 50
2022/5/12, 105, 42
2022/5/13, 98, 52
2022/5/14, 115, 66
2022/5/15, 146, 53
2022/5/16, 120, 71
2022/5/17, 117, 67
2022/5/18, 115, 66
2022/5/19, 129, 46
2022/5/20, 93, 58
2022/5/21, 98, 46
2022/5/22, 77, 48
2022/5/23, 92, 61
2022/5/24, 105, 56
2022/5/25, 103, 48
2022/5/26, 85, 55
2022/5/27, 100, 54
2022/5/28, 112, 64
2022/5/29, 122, 60
2022/5/30, 127, 59
2022/5/31, 117, 66
2022/6/1, 129, 62
2022/6/2, 121, 58
2022/6/3, 114, 63
2022/6/4, 131, 61
2022/6/5, 135, 71
2022/6/6, 150, 64
2022/6/7, 138, 55
2022/6/8, 116, 51
2022/6/9, 121, 65
2022/6/10, 135, 61
2022/6/11, 124, 61
2022/6/12, 115, 59
2022/6/13, 126, 54
2022/6/14, 119, 56
2022/6/15, 120, 59
2022/6/16, 117, 40
2022/6/17, 76, 38
2022/6/18, 77, 36
2022/6/19, 67, 45
2022/6/20, 89, 
2022/6/21, 81, 
2022/6/22, 77, 
2022/6/23, 69, 
2022/6/24, 79, 
2022/6/25, 77, 
2022/6/26, 54, 
2022/6/27, 58, 
2022/6/28, 66, 
2022/6/29, 59, 38
2022/6/30, 60, 38
2022/1/3, 164, 46
2022/1/4, 167, 45
2022/1/5, 172, 32
2022/1/6, 146, 30
2022/1/7, 152, 21
2022/1/8, 161, 36
2022/1/9, 154, 24
2022/1/10, 156, 18
2022/1/11, 151, 15
2022/1/12, 148, 9
2022/1/13, 115, 12
2022/1/14, 151, 14
2022/1/15, 154, 19
2022/1/16, 152, 17
2022/1/17, 159, 21
2022/1/18, 149, 32
2022/1/19, 139, 36
2022/1/20, 145, 
2022/1/21, 141, 
2022/1/22, 153, 
2022/1/23, 163, 
2022/1/24, 164, 
2022/1/25, 149, 
2022/1/26, 153, 
2022/1/27, 157, 
2022/1/28, 147, 
2022/1/29, 154, 
2022/1/30, 154, 36
2022/1/31, 148, 
2022/2/1, 157, 
2022/2/2, 175, 
2022/2/3, 180, 11
2022/2/4, 94, 12
2022/2/5, 97, 38
2022/2/6, 127, 18
2022/2/7, 121, 15
2022/2/8, 122, 18
2022/2/9, 131, 14
2022/2/10, 115, 13
2022/2/11, 114, 14
2022/2/12, 126, 14
2022/2/13, 138, 
2022/2/14, 158, 
2022/2/15, 150, 
2022/2/16, 142, 
2022/2/17, 134, 
2022/2/18, 146, 
2022/2/19, 138, 
2022/2/20, 129, 
2022/2/21, 113, 
2022/2/22, 144, 
2022/2/23, 158, 
2022/2/24, 151, 
2022/2/25, 129, 
2022/2/26, 106, 
2022/2/27, 128, 
2022/2/28, 131, 
2022/3/1, 145, 
2022/3/4, 128, 
2022/3/5, 132, 
2022/3/6, 148, 
2022/3/7, 153, 
2022/3/8, 142, 
2022/3/9, 137, 
2022/3/10, 144, 
2022/3/11, 140, 
2022/3/12, 141, 
2022/3/13, 141, 
2022/3/14, 156, 
2022/3/15, 157, 
2022/3/16, 157, 
2022/3/17, 155, 
2022/3/18, 155, 
2022/3/19, 150, 
2022/3/20, 146, 
2022/3/21, 155, 
2022/3/22, 149, 
2022/3/23, 151, 
2022/3/24, 141, 
2022/3/25, 128, 
2022/3/26, 142, 
2022/3/27, 162, 
2022/3/28, 181, 
2022/3/29, 175, 
2022/3/30, 173, 
2022/3/31, 162, 
2021/10/1, 78, 65
2021/10/2, 57, 31
2021/10/3, 71, 
2021/10/4, 70, 
2021/10/5, 76, 
2021/10/6, 74, 
2021/10/7, 67, 
2021/10/8, 78, 
2021/10/9, 95, 
2021/10/10, 94, 
2021/10/11, 104, 
2021/10/12, 97, 
2021/10/13, 87, 
2021/10/14, 79, 
2021/10/15, 70, 
2021/10/16, 60, 
2021/10/17, 46, 
2021/10/18, 52, 
2021/10/20, 59, 
2021/10/21, 47, 
2021/10/22, 73, 
2021/10/23, 106, 
2021/10/24, 127, 
2021/10/25, 120, 
2021/10/26, 104, 
2021/10/27, 96, 
2021/10/28, 104, 
2021/10/29, 104, 
2021/10/30, 101, 
2021/10/31, 106, 
2021/11/1, 119, 
2021/11/2, 129, 
2021/11/3, 118, 
2021/11/4, 118, 
2021/11/5, 115, 
2021/11/6, 102, 
2021/11/7, 94, 
2021/11/8, 97, 
2021/11/9, 93, 
2021/11/10, 93, 
2021/11/11, 100, 
2021/11/12, 108, 
2021/11/13, 114, 
2021/11/14, 107, 
2021/11/15, 111, 
2021/11/16, 107, 
2021/11/17, 111, 
2021/11/18, 154, 84
2021/11/19, 152, 108
2021/11/20, 146, 70
2021/11/21, 131, 61
2021/11/22, 118, 72
2021/11/23, 154, 78
2021/11/24, 167, 73
2021/11/25, 164, 68
2021/11/26, 160, 69
2021/11/27, 164, 64
2021/11/28, 156, 65
2021/11/29, 147, 65
2021/11/30, 146, 75
2021/12/1, 144, 86
2021/12/2, 143, 63
2021/12/3, 139, 59
2021/12/4, 136, 55
2021/12/5, 106, 58
2021/12/6, 130, 61
2021/12/7, 122, 68
2021/12/8, 133, 55
2021/12/9, 138, 70
2021/12/10, 144, 73
2021/12/11, 148, 66
2021/12/12, 141, 74
2021/12/13, 144, 79
2021/12/14, 153, 109
2021/12/15, 157, 86
2021/12/16, 163, 59
2021/12/17, 160, 52
2021/12/18, 169, 39
2021/12/19, 143, 39
2021/12/20, 155, 65
2021/12/21, 158, 64
2021/12/22, 154, 64
2021/12/23, 162, 54
2021/12/24, 163, 49
2021/12/25, 161, 52
2021/12/26, 161, 69
2021/12/27, 160, 50
2021/12/28, 185, 25
2021/12/29, 131, 48
2021/12/30, 158, 56
2021/12/31, 176, 50
2022/1/1, 169, 46
2022/1/2, 163, 51
2021/7/1, 88, 20
2021/7/2, 59, 18
2021/7/3, 49, 29
2021/7/4, 61, 25
2021/7/5, 58, 27
2021/7/6, 58, 34
2021/7/7, 74, 19
2021/7/8, 54, 19
2021/7/9, 39, 18
2021/7/10, 43, 19
2021/7/11, 42, 24
2021/7/12, 46, 21
2021/7/13, 41, 16
2021/7/14, 40, 15
2021/7/15, 42, 
2021/7/16, 63, 
2021/7/17, 58, 
2021/7/18, 45, 
2021/7/19, 55, 27
2021/7/20, 58, 21
2021/7/21, 43, 22
2021/7/22, 47, 26
2021/7/23, 33, 23
2021/7/24, 27, 17
2021/7/25, 36, 12
2021/7/26, 51, 
2021/7/27, 48, 
2021/7/28, 31, 20
2021/7/29, 28, 18
2021/7/30, 26, 19
